'1', '0', 'transmission_control', 'email_out', 'Conexion_establecida', '331', '757', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '142', '90', '0.63', '0.04', '0.01', '0.00', '0.00', '0.00', '0.00', '0.00'
'2101', '0', 'internet_control', 'error_report_internal', 'Conexion_establecida', '0', '30', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '62', '62', '1.00', '0.00', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'2102', '0', 'transmission_control', 'web', 'Conexion_establecida', '761', '216', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '10', '10', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '20', '255', '1.00', '0.00', '0.05', '0.08', '0.00', '0.00', '0.00', '0.00'
'2103', '0', 'transmission_control', 'web', 'Conexion_establecida', '21531', '167', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '5', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.60', '17', '255', '1.00', '0.00', '0.06', '0.01', '0.00', '0.00', '0.00', '0.00'
'2104', '0', 'transmission_control', 'web', 'Conexion_establecida', '1719', '203', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '28', '28', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'2105', '0', 'transmission_control', 'web', 'Conexion_establecida', '736', '225', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '8', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.25', '44', '255', '1.00', '0.00', '0.02', '0.07', '0.00', '0.00', '0.00', '0.00'
'2106', '0', 'transmission_control', 'web', 'Conexion_establecida', '343', '309', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15', '15', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '18', '255', '1.00', '0.00', '0.06', '0.01', '0.00', '0.00', '0.00', '0.00'
'2107', '0', 'transmission_control', 'web', 'Conexion_establecida', '298', '224', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '19', '19', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'2108', '0', 'transmission_control', 'web', 'Conexion_establecida', '3147', '289', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '12', '23', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.09', '206', '255', '1.00', '0.00', '0.00', '0.02', '0.00', '0.00', '0.00', '0.00'
'2109', '0', 'transmission_control', 'web', 'Conexion_establecida', '361', '347', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '29', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.07', '62', '255', '1.00', '0.00', '0.02', '0.04', '0.00', '0.00', '0.00', '0.00'
'2110', '0', 'transmission_control', 'web', 'Conexion_establecida', '5957', '173', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '16', '24', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.08', '80', '255', '1.00', '0.00', '0.01', '0.03', '0.00', '0.00', '0.00', '0.00'
'2111', '0', 'transmission_control', 'web', 'Conexion_establecida', '1941', '214', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '9', '9', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '9', '255', '1.00', '0.00', '0.11', '0.02', '0.00', '0.00', '0.00', '0.00'
'2112', '0', 'transmission_control', 'web', 'Conexion_establecida', '293', '318', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '17', '23', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.13', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'2113', '0', 'transmission_control', 'web', 'Conexion_establecida', '3681', '329', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15', '15', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '153', '255', '1.00', '0.00', '0.01', '0.02', '0.00', '0.00', '0.01', '0.00'
'2114', '0', 'transmission_control', 'web', 'Conexion_establecida', '6856', '170', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '3', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '83', '255', '1.00', '0.00', '0.01', '0.03', '0.00', '0.00', '0.00', '0.00'
'2115', '0', 'transmission_control', 'web', 'Conexion_establecida', '320', '208', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '11', '11', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '89', '255', '1.00', '0.00', '0.01', '0.03', '0.00', '0.00', '0.00', '0.00'
'2116', '1', 'transmission_control', 'email_out', 'Conexion_establecida', '370', '1425', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '3', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '1.00', '32', '185', '0.94', '0.06', '0.03', '0.02', '0.00', '0.01', '0.00', '0.00'
'2117', '0', 'transmission_control', 'web', 'Conexion_establecida', '15310', '243', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '9', '9', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '9', '255', '1.00', '0.00', '0.11', '0.03', '0.00', '0.00', '0.00', '0.00'
'2118', '0', 'transmission_control', 'web', 'Conexion_establecida', '310', '323', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '12', '12', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'2119', '0', 'transmission_control', 'web', 'Conexion_establecida', '1043', '314', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '28', '28', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '127', '255', '1.00', '0.00', '0.01', '0.01', '0.00', '0.00', '0.00', '0.00'
'2120', '0', 'transmission_control', 'web', 'Conexion_establecida', '1046', '203', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '3', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'2121', '0', 'transmission_control', 'web', 'Conexion_establecida', '406', '240', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '41', '41', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'2122', '0', 'transmission_control', 'web', 'Conexion_establecida', '495', '204', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '26', '26', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '68', '255', '1.00', '0.00', '0.01', '0.02', '0.00', '0.00', '0.00', '0.01'
'2123', '0', 'transmission_control', 'web', 'Conexion_establecida', '678', '356', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '12', '13', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.15', '217', '255', '1.00', '0.00', '0.00', '0.02', '0.00', '0.00', '0.00', '0.00'
'2124', '0', 'transmission_control', 'web', 'Conexion_establecida', '1270', '264', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '8', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.25', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'2125', '0', 'transmission_control', 'web', 'Conexion_establecida', '1446', '221', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '9', '9', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '29', '255', '1.00', '0.00', '0.03', '0.05', '0.00', '0.00', '0.00', '0.00'
'2126', '0', 'transmission_control', 'web', 'Conexion_establecida', '1626', '286', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '13', '13', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '13', '255', '1.00', '0.00', '0.08', '0.02', '0.00', '0.00', '0.00', '0.00'
'2127', '1', 'transmission_control', 'email_out', 'Conexion_establecida', '325', '2369', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '2', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '1.00', '43', '41', '0.95', '0.05', '0.02', '0.00', '0.00', '0.00', '0.00', '0.00'
'2128', '0', 'transmission_control', 'web', 'Conexion_establecida', '1354', '226', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '17', '17', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'2129', '0', 'transmission_control', 'web', 'Conexion_establecida', '6158', '345', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '13', '13', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'2130', '0', 'transmission_control', 'web', 'Conexion_establecida', '644', '190', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '6', '6', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '6', '255', '1.00', '0.00', '0.17', '0.03', '0.00', '0.00', '0.00', '0.00'
'2131', '0', 'transmission_control', 'web', 'Conexion_establecida', '526', '198', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '29', '54', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.11', '207', '255', '1.00', '0.00', '0.00', '0.02', '0.00', '0.00', '0.00', '0.00'
'2132', '0', 'transmission_control', 'web', 'Conexion_establecida', '791', '209', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '19', '23', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.09', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'2133', '0', 'transmission_control', 'web', 'Conexion_establecida', '1074', '254', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '20', '23', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.13', '58', '255', '1.00', '0.00', '0.02', '0.03', '0.00', '0.00', '0.00', '0.00'
'2134', '0', 'transmission_control', 'file_transfer_data', 'Conexion_establecida', '0', '334', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '27', '3', '0.11', '0.07', '0.11', '0.00', '0.00', '0.00', '0.00', '0.00'
'2135', '0', 'transmission_control', 'web', 'Conexion_establecida', '3008', '225', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '9', '9', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '43', '255', '1.00', '0.00', '0.02', '0.05', '0.00', '0.00', '0.00', '0.00'
'2136', '0', 'transmission_control', 'web', 'Conexion_establecida', '9525', '143', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '7', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.29', '224', '255', '1.00', '0.00', '0.00', '0.01', '0.00', '0.00', '0.00', '0.00'
'2137', '0', 'transmission_control', 'web', 'Conexion_establecida', '1516', '238', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '27', '28', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.07', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'2138', '0', 'transmission_control', 'web', 'Conexion_establecida', '987', '292', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '9', '9', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '19', '255', '1.00', '0.00', '0.05', '0.05', '0.05', '0.00', '0.00', '0.00'
'2139', '0', 'transmission_control', 'web', 'Conexion_rechazada', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '1.00', '1.00', '1.00', '0.00', '0.00', '12', '253', '1.00', '0.00', '0.08', '0.16', '0.00', '0.00', '1.00', '0.98'
'2140', '0', 'transmission_control', 'web', 'Conexion_establecida', '17823', '235', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '21', '21', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'2141', '0', 'transmission_control', 'web', 'Conexion_establecida', '504', '217', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '13', '13', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '95', '255', '1.00', '0.00', '0.01', '0.05', '0.00', '0.00', '0.00', '0.00'
'2142', '0', 'transmission_control', 'web', 'Conexion_establecida', '835', '297', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15', '18', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.22', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'2143', '0', 'transmission_control', 'web', 'Conexion_establecida', '2445', '210', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '4', '4', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'2144', '0', 'transmission_control', 'web', 'Conexion_establecida', '573', '218', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '13', '13', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'2145', '0', 'transmission_control', 'web', 'Conexion_establecida', '18662', '160', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '2', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'2146', '0', 'transmission_control', 'web', 'Conexion_establecida', '397', '247', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '3', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'2147', '0', 'transmission_control', 'web', 'Conexion_establecida', '3301', '243', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '2', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '9', '255', '1.00', '0.00', '0.11', '0.03', '0.00', '0.00', '0.00', '0.00'
'2148', '0', 'transmission_control', 'web', 'Conexion_establecida', '8718', '148', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '3', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '3', '255', '1.00', '0.00', '0.33', '0.03', '0.00', '0.00', '0.00', '0.00'
'2149', '0', 'transmission_control', 'web', 'Conexion_establecida', '13458', '254', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '3', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '173', '255', '1.00', '0.00', '0.01', '0.02', '0.00', '0.00', '0.00', '0.00'
'2150', '0', 'transmission_control', 'web', 'Conexion_establecida', '888', '300', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '9', '10', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.20', '9', '194', '1.00', '0.00', '0.11', '0.05', '0.00', '0.00', '0.00', '0.00'
'2151', '0', 'user_datagram', 'dns_udp', 'Conexion_establecida', '44', '44', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '3', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.67', '255', '246', '0.96', '0.01', '0.01', '0.00', '0.00', '0.00', '0.00', '0.00'
'2152', '0', 'transmission_control', 'web', 'Conexion_establecida', '870', '352', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '3', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'2153', '0', 'transmission_control', 'web', 'Conexion_establecida', '1249', '241', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '11', '11', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '60', '255', '1.00', '0.00', '0.02', '0.05', '0.00', '0.00', '0.00', '0.00'
'2154', '0', 'transmission_control', 'web', 'Conexion_establecida', '10333', '197', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '3', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '211', '255', '1.00', '0.00', '0.01', '0.02', '0.01', '0.01', '0.00', '0.00'
'2155', '0', 'transmission_control', 'web', 'Conexion_establecida', '925', '209', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '2', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '2', '255', '1.00', '0.00', '0.50', '0.04', '0.00', '0.00', '0.00', '0.00'
'2156', '0', 'transmission_control', 'web', 'Conexion_establecida', '7333', '314', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '8', '8', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'2157', '0', 'transmission_control', 'web', 'Conexion_establecida', '315', '317', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '12', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.25', '23', '255', '1.00', '0.00', '0.04', '0.02', '0.00', '0.00', '0.00', '0.00'
'2158', '0', 'transmission_control', 'web', 'Conexion_establecida', '2273', '232', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15', '15', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'2159', '0', 'user_datagram', 'dns_udp', 'Conexion_establecida', '43', '43', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '94', '174', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.01', '255', '255', '1.00', '0.00', '0.01', '0.00', '0.00', '0.00', '0.00', '0.00'
'2160', '0', 'transmission_control', 'web', 'Conexion_establecida', '529', '260', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '4', '4', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '70', '255', '1.00', '0.00', '0.01', '0.03', '0.00', '0.01', '0.00', '0.00'
'2161', '0', 'transmission_control', 'web', 'Conexion_establecida', '297', '211', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '41', '255', '1.00', '0.00', '0.02', '0.03', '0.00', '0.00', '0.00', '0.00'
'2162', '0', 'transmission_control', 'web', 'Conexion_establecida', '5879', '213', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '6', '6', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'2163', '1', 'transmission_control', 'email_out', 'Conexion_establecida', '327', '845', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '2', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '1.00', '197', '151', '0.77', '0.03', '0.01', '0.00', '0.00', '0.00', '0.00', '0.00'
'2164', '0', 'transmission_control', 'web', 'Conexion_establecida', '10975', '220', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '3', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '18', '255', '1.00', '0.00', '0.06', '0.05', '0.00', '0.00', '0.00', '0.00'
'2165', '0', 'transmission_control', 'web', 'Conexion_establecida', '885', '206', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '13', '14', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.14', '171', '255', '1.00', '0.00', '0.01', '0.02', '0.00', '0.00', '0.00', '0.00'
'2166', '0', 'transmission_control', 'web', 'Conexion_establecida', '26940', '225', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '6', '6', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '13', '255', '1.00', '0.00', '0.08', '0.04', '0.00', '0.00', '0.00', '0.00'
'2167', '0', 'transmission_control', 'web', 'Conexion_establecida', '1992', '242', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '6', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.33', '178', '231', '1.00', '0.00', '0.01', '0.04', '0.00', '0.00', '0.00', '0.00'
'2168', '0', 'transmission_control', 'web', 'Conexion_establecida', '511', '201', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '17', '32', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.12', '223', '223', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
